8724at147545	tig00000001	1990226	2003275
107930at147545	tig00000004	786283	796842
46291at147545	tig00000002	3443511	3455488
159at147545	tig00000002	1264678	1284126
88072at147545	tig00000002	238225	248996
114695at147545	tig00000001	3713693	3723995
7848at147545	tig00000005	3281001	3293278
7848at147545	tig00000008	209092	221227
7848at147545	tig00000004	573176	585146
80855at147545	tig00000005	2049904	2061290
3144at147545	tig00000003	2606760	2620737
113631at147545	tig00000001	2755675	2766228
3272at147545	tig00000002	2094967	2108937
65647at147545	tig00000004	818160	829361
39833at147545	tig00000005	1568995	1580305
6035at147545	tig00000002	3228453	3265564
51044at147545	tig00000005	1035519	1047124
30119at147545	tig00000005	1496400	1509010
25474at147545	tig00000001	1250304	1262606
15773at147545	tig00000003	1155180	1167911
16603at147545	tig00000005	1218021	1230851
16603at147545	tig00000013	7418	20242
35266at147545	tig00000002	2785910	2798379
54151at147545	tig00000009	561129	573868
17237at147545	tig00000008	1159169	1172873
105063at147545	tig00000009	935589	945717
10563at147545	tig00000001	2860102	2872836
24004at147545	tig00000002	2871428	2883897
52107at147545	tig00000007	365105	376453
41317at147545	tig00000004	483961	495352
102406at147545	tig00000004	676369	687003
89456at147545	tig00000007	324870	336179
79344at147545	tig00000005	2051864	2062523
110972at147545	tig00000001	4012493	4023091
62041at147545	tig00000005	1814070	1824854
71011at147545	tig00000005	1210805	1222033
71011at147545	tig00000009	1428614	1439747
102449at147545	tig00000008	918906	930231
24558at147545	tig00000001	919940	931796
106653at147545	tig00000001	1666325	1677015
116073at147545	tig00000005	3277064	3287610
106778at147545	tig00000004	1587874	1598645
62594at147545	tig00000005	1765345	1776976
76375at147545	tig00000009	545890	557747
53825at147545	tig00000004	999219	1010886
53825at147545	tig00000005	2126893	2138242
114380at147545	tig00000001	2289204	2299621
94944at147545	tig00000003	3501542	3512180
23496at147545	tig00000002	4488521	4500243
76446at147545	tig00000002	1407741	1418921
90453at147545	tig00000009	361461	372475
12731at147545	tig00000002	3182226	3194881
51482at147545	tig00000004	2801835	2813257
43181at147545	tig00000004	2853682	2865098
25873at147545	tig00000007	1833596	1845697
16711at147545	tig00000003	2517216	2529816
3572at147545	tig00000002	1189426	1203018
8963at147545	tig00000004	2288659	2301429
10707at147545	tig00000001	610445	623368
88029at147545	tig00000008	1169078	1180148
45495at147545	tig00000009	1312812	1324532
